instance,nodes,edges,density,min_deg,max_deg,components,components_complement,source,algebraic_connectivity,energy,matilda_maxis,matilda_dsatur,lb,ub
g6732.col,100.0,2979.0,0.601818,52.0,89.0,1.0,3.0,matilda,52.0,1.26633,5.0,5.0,5,5
g6733.col,100.0,2977.0,0.601414,51.0,88.0,1.0,2.0,matilda,50.9938,1.26732,4.0,4.0,4,4
g6734.col,100.0,2978.0,0.601616,52.0,88.0,1.0,1.0,matilda,51.439,1.26725,4.0,4.0,4,4
g6735.col,100.0,2977.0,0.601414,51.0,88.0,1.0,2.0,matilda,50.9022,1.268,4.0,4.0,4,4
g6736.col,100.0,2977.0,0.601414,51.0,88.0,1.0,2.0,matilda,50.9022,1.268,4.0,4.0,4,4
g6737.col,100.0,2977.0,0.601414,51.0,88.0,1.0,2.0,matilda,50.9022,1.268,4.0,4.0,4,4
g6738.col,100.0,2977.0,0.601414,51.0,88.0,1.0,2.0,matilda,50.9022,1.268,4.0,4.0,4,4
g6739.col,100.0,3480.0,0.70303,52.0,88.0,1.0,3.0,matilda,52.0,1.44898,4.0,4.0,4,4
g6740.col,100.0,3481.0,0.703232,52.0,88.0,1.0,3.0,matilda,52.0,1.46551,4.0,4.0,4,4
g6741.col,100.0,3481.0,0.703232,52.0,89.0,1.0,3.0,matilda,52.0,1.46642,5.0,5.0,5,5
g6742.col,100.0,3481.0,0.703232,52.0,89.0,1.0,3.0,matilda,52.0,1.46642,5.0,5.0,5,5
g6743.col,100.0,3479.0,0.702828,52.0,88.0,1.0,2.0,matilda,51.9985,1.46731,4.0,4.0,4,4
g6744.col,100.0,3479.0,0.702828,52.0,88.0,1.0,2.0,matilda,51.9985,1.46737,4.0,4.0,4,4
g6745.col,100.0,3479.0,0.702828,52.0,88.0,1.0,2.0,matilda,51.9985,1.46737,4.0,4.0,4,4
g6746.col,100.0,3479.0,0.702828,52.0,88.0,1.0,2.0,matilda,52.0,1.46751,4.0,4.0,4,4
g6747.col,100.0,3479.0,0.702828,52.0,88.0,1.0,3.0,matilda,52.0,1.46764,4.0,4.0,4,4
g6748.col,100.0,3479.0,0.702828,52.0,88.0,1.0,3.0,matilda,52.0,1.46764,4.0,4.0,4,4
g6749.col,100.0,3479.0,0.702828,52.0,88.0,1.0,2.0,matilda,51.9983,1.46793,4.0,4.0,4,4
g6750.col,100.0,3479.0,0.702828,52.0,88.0,1.0,2.0,matilda,51.9983,1.46799,4.0,4.0,4,4
g6751.col,100.0,3481.0,0.703232,52.0,88.0,1.0,3.0,matilda,52.0,1.46833,5.0,5.0,5,5
g6752.col,100.0,3482.0,0.703434,52.0,90.0,1.0,3.0,matilda,52.0,1.47202,5.0,5.0,5,5
g6753.col,100.0,3489.0,0.704848,52.0,97.0,1.0,3.0,matilda,52.0,1.47134,5.0,5.0,5,5
g6754.col,100.0,3483.0,0.703636,52.0,91.0,1.0,3.0,matilda,52.0,1.4753,5.0,5.0,5,5
g6755.col,100.0,3488.0,0.704646,52.0,96.0,1.0,3.0,matilda,52.0,1.47467,5.0,5.0,5,5
g6756.col,100.0,3484.0,0.703838,52.0,92.0,1.0,3.0,matilda,52.0,1.47718,5.0,5.0,5,5
g6757.col,100.0,3487.0,0.704444,52.0,95.0,1.0,3.0,matilda,52.0,1.47676,5.0,5.0,5,5
g6758.col,100.0,3486.0,0.704242,52.0,94.0,1.0,3.0,matilda,52.0,1.47727,5.0,5.0,5,5
g6759.col,100.0,3964.0,0.800808,61.0,94.0,1.0,3.0,matilda,61.0,1.74337,8.0,8.0,8,8
g6760.col,100.0,3979.0,0.803838,61.0,94.0,1.0,3.0,matilda,61.0,1.74395,7.0,7.0,7,7
g6761.col,100.0,3993.0,0.806667,61.0,94.0,1.0,3.0,matilda,61.0,1.74358,7.0,7.0,7,7
g6762.col,100.0,3980.0,0.80404,61.0,94.0,1.0,3.0,matilda,61.0,1.74726,8.0,7.0,7,7
g6763.col,100.0,3995.0,0.807071,61.0,94.0,1.0,3.0,matilda,61.0,1.74452,7.0,7.0,7,7
g6764.col,100.0,3995.0,0.807071,61.0,94.0,1.0,3.0,matilda,61.0,1.74483,7.0,7.0,7,7
g6765.col,100.0,3946.0,0.797172,61.0,94.0,1.0,3.0,matilda,61.0,1.74959,7.0,7.0,7,7
g6766.col,100.0,3992.0,0.806465,61.0,93.0,1.0,3.0,matilda,61.0,1.7458,7.0,7.0,7,7
g6767.col,100.0,4010.0,0.810101,61.0,94.0,1.0,3.0,matilda,61.0,1.73959,7.0,7.0,7,7
g6768.col,100.0,3962.0,0.800404,61.0,94.0,1.0,3.0,matilda,61.0,1.75084,7.0,7.0,7,7
g6769.col,100.0,3980.0,0.80404,61.0,94.0,1.0,3.0,matilda,61.0,1.74931,8.0,8.0,8,8
g6770.col,100.0,3979.0,0.803838,61.0,93.0,1.0,3.0,matilda,61.0,1.74949,8.0,7.0,7,7
g6771.col,100.0,3978.0,0.803636,61.0,94.0,1.0,3.0,matilda,61.0,1.74996,7.0,7.0,7,7
g6772.col,100.0,3978.0,0.803636,61.0,94.0,1.0,3.0,matilda,61.0,1.74996,7.0,7.0,7,7
g6773.col,100.0,3994.0,0.806869,61.0,94.0,1.0,3.0,matilda,61.0,1.74646,7.0,7.0,7,7
g6774.col,100.0,3994.0,0.806869,61.0,94.0,1.0,3.0,matilda,61.0,1.74664,7.0,7.0,7,7
g6775.col,100.0,4027.0,0.813535,61.0,94.0,1.0,3.0,matilda,61.0,1.73265,7.0,7.0,7,7
g6776.col,100.0,4009.0,0.809899,61.0,93.0,1.0,3.0,matilda,61.0,1.74181,7.0,7.0,7,7
g6777.col,100.0,4009.0,0.809899,61.0,93.0,1.0,3.0,matilda,61.0,1.74181,7.0,7.0,7,7
g6778.col,100.0,3978.0,0.803636,61.0,94.0,1.0,3.0,matilda,61.0,1.75071,7.0,7.0,7,7
g6779.col,100.0,4368.0,0.882424,76.0,99.0,1.0,11.0,matilda,76.0,1.80421,14.0,14.0,14,14
g6780.col,100.0,4375.0,0.883838,76.0,99.0,1.0,10.0,matilda,76.0,1.82264,14.0,14.0,14,14
g6781.col,100.0,4369.0,0.882626,76.0,99.0,1.0,11.0,matilda,76.0,1.81944,15.0,15.0,15,15
g6782.col,100.0,4364.0,0.881616,76.0,99.0,1.0,11.0,matilda,76.0,1.81625,14.0,14.0,14,14
g6783.col,100.0,4367.0,0.882222,76.0,99.0,1.0,10.0,matilda,76.0,1.81926,14.0,14.0,14,14
g6784.col,100.0,4367.0,0.882222,76.0,99.0,1.0,10.0,matilda,76.0,1.82009,14.0,14.0,14,14
g6785.col,100.0,4367.0,0.882222,76.0,99.0,1.0,10.0,matilda,76.0,1.82171,14.0,14.0,14,14
g6786.col,100.0,4367.0,0.882222,76.0,99.0,1.0,10.0,matilda,76.0,1.82195,14.0,14.0,14,14
g6787.col,100.0,4366.0,0.88202,76.0,99.0,1.0,11.0,matilda,76.0,1.82163,14.0,14.0,14,14
g6788.col,100.0,4366.0,0.88202,76.0,99.0,1.0,11.0,matilda,76.0,1.8229,14.0,14.0,14,14
g6789.col,100.0,4365.0,0.881818,76.0,99.0,1.0,11.0,matilda,76.0,1.82248,14.0,14.0,14,14
g6790.col,100.0,4371.0,0.88303,76.0,99.0,1.0,10.0,matilda,76.0,1.82702,14.0,14.0,14,14
g6791.col,100.0,4366.0,0.88202,76.0,99.0,1.0,10.0,matilda,76.0,1.82364,14.0,14.0,14,14
g6792.col,100.0,4366.0,0.88202,75.0,99.0,1.0,9.0,matilda,74.9982,1.82642,14.0,14.0,14,14
g6793.col,100.0,4349.0,0.878586,76.0,99.0,1.0,11.0,matilda,76.0,1.81354,15.0,15.0,15,15
g6794.col,100.0,4369.0,0.882626,76.0,99.0,1.0,10.0,matilda,76.0,1.83109,15.0,15.0,15,15
g6795.col,100.0,4366.0,0.88202,75.0,99.0,1.0,9.0,matilda,74.9888,1.82901,14.0,14.0,14,14
g6796.col,100.0,4356.0,0.88,76.0,99.0,1.0,10.0,matilda,76.0,1.82203,14.0,14.0,14,14
g6797.col,100.0,4370.0,0.882828,76.0,99.0,1.0,9.0,matilda,76.0,1.83269,14.0,14.0,14,14
g6798.col,100.0,4365.0,0.881818,76.0,99.0,1.0,10.0,matilda,76.0,1.8298,14.0,14.0,14,14
g6799.col,100.0,4914.0,0.992727,98.0,99.0,1.0,64.0,matilda,98.0,1.96564,64.0,64.0,64,64
g6800.col,100.0,4915.0,0.992929,98.0,99.0,1.0,65.0,matilda,98.0,1.96604,65.0,65.0,65,65
g6801.col,100.0,4915.0,0.992929,98.0,99.0,1.0,65.0,matilda,98.0,1.96604,65.0,65.0,65,65
g6802.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6803.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6804.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6805.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6806.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6807.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6808.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6809.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6810.col,100.0,4916.0,0.993131,98.0,99.0,1.0,66.0,matilda,98.0,1.96644,66.0,66.0,66,66
g6811.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6812.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6813.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6814.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6815.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6816.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6817.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6818.col,100.0,4917.0,0.993333,98.0,99.0,1.0,67.0,matilda,98.0,1.96685,67.0,67.0,67,67
g6819.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6946,2.98864,6.0,7.0,5,5
g6820.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.6989,2.99107,6.0,6.0,5,6
g6821.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.7098,2.99106,6.0,7.0,5,6
g6822.col,100.0,577.0,0.116566,8.0,15.0,1.0,1.0,matilda,5.6822,2.98613,6.0,6.0,5,5
g6823.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6958,2.98855,6.0,6.0,5,5
g6824.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.6947,2.99103,6.0,7.0,0,0
g6825.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6831,2.9885,6.0,6.0,5,5
g6826.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6822,2.98849,6.0,6.0,5,6
g6827.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.696,2.99097,6.0,7.0,5,5
g6828.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.6963,2.99096,6.0,6.0,5,6
g6829.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.6949,2.9909,6.0,7.0,5,5
g6830.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6941,2.9884,6.0,7.0,5,6
g6831.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6935,2.9884,6.0,6.0,5,5
g6832.col,100.0,577.0,0.116566,8.0,15.0,1.0,1.0,matilda,5.6925,2.98597,6.0,7.0,5,5
g6833.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.6888,2.99088,6.0,6.0,5,5
g6834.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6978,2.98839,6.0,6.0,5,6
g6835.col,100.0,580.0,0.117172,8.0,15.0,1.0,1.0,matilda,5.7098,2.99344,6.0,7.0,5,5
g6836.col,100.0,579.0,0.11697,8.0,15.0,1.0,1.0,matilda,5.6879,2.99088,6.0,6.0,5,6
g6837.col,100.0,577.0,0.116566,8.0,15.0,1.0,1.0,matilda,5.6934,2.98596,6.0,6.0,5,5
g6838.col,100.0,578.0,0.116768,8.0,15.0,1.0,1.0,matilda,5.6828,2.98838,6.0,6.0,5,6
g6839.col,100.0,1145.0,0.231313,16.0,28.0,1.0,1.0,matilda,13.8009,4.02245,9.0,11.0,8,8
g6840.col,100.0,1144.0,0.231111,16.0,28.0,1.0,1.0,matilda,13.7998,4.02087,9.0,10.0,8,8
g6841.col,100.0,1146.0,0.231515,16.0,28.0,1.0,1.0,matilda,13.8011,4.02393,9.0,11.0,8,8
g6842.col,100.0,1144.0,0.231111,16.0,28.0,1.0,1.0,matilda,13.7996,4.02085,9.0,11.0,8,8
g6843.col,100.0,1145.0,0.231313,16.0,28.0,1.0,1.0,matilda,13.8,4.02237,9.0,11.0,8,8
g6844.col,100.0,1145.0,0.231313,16.0,28.0,1.0,1.0,matilda,13.7997,4.02235,9.0,11.0,8,9
g6845.col,100.0,1144.0,0.231111,16.0,28.0,1.0,1.0,matilda,13.7706,4.02082,9.0,11.0,8,8
g6846.col,100.0,1145.0,0.231313,16.0,28.0,1.0,1.0,matilda,13.7817,4.02234,9.0,10.0,8,8
g6847.col,100.0,1145.0,0.231313,15.0,28.0,1.0,1.0,matilda,13.2626,4.02233,9.0,11.0,8,8
g6848.col,100.0,1144.0,0.231111,15.0,28.0,1.0,1.0,matilda,13.2515,4.0208,9.0,10.0,8,8
g6849.col,100.0,1144.0,0.231111,16.0,28.0,1.0,1.0,matilda,13.7801,4.02079,9.0,10.0,8,8
g6850.col,100.0,1144.0,0.231111,16.0,28.0,1.0,1.0,matilda,13.8009,4.02078,9.0,10.0,8,8
g6851.col,100.0,1145.0,0.231313,16.0,28.0,1.0,1.0,matilda,13.8018,4.0223,9.0,10.0,8,9
g6852.col,100.0,1145.0,0.231313,16.0,28.0,1.0,1.0,matilda,13.7707,4.02229,9.0,11.0,8,8
g6853.col,100.0,1145.0,0.231313,16.0,28.0,1.0,1.0,matilda,13.7829,4.02228,9.0,10.0,8,8
g6854.col,100.0,1144.0,0.231111,16.0,28.0,1.0,1.0,matilda,13.7804,4.02075,9.0,10.0,8,8
g6855.col,100.0,1144.0,0.231111,15.0,28.0,1.0,1.0,matilda,13.2313,4.02074,9.0,11.0,8,8
g6856.col,100.0,1144.0,0.231111,15.0,28.0,1.0,1.0,matilda,13.2626,4.02074,9.0,11.0,8,8
g6857.col,100.0,1145.0,0.231313,15.0,28.0,1.0,1.0,matilda,13.2536,4.02227,9.0,10.0,8,8
g6858.col,100.0,1146.0,0.231515,16.0,28.0,1.0,1.0,matilda,13.8028,4.0238,9.0,11.0,8,9
g6859.col,100.0,1671.0,0.337576,24.0,41.0,1.0,1.0,matilda,22.3472,4.6336,12.0,14.0,10,11
g6860.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3472,4.63452,12.0,13.0,10,11
g6861.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3472,4.63448,12.0,13.0,10,11
g6862.col,100.0,1673.0,0.33798,24.0,41.0,1.0,1.0,matilda,22.3472,4.63542,11.0,14.0,10,11
g6863.col,100.0,1670.0,0.337374,24.0,41.0,1.0,1.0,matilda,22.3465,4.63256,12.0,14.0,10,11
g6864.col,100.0,1673.0,0.33798,24.0,41.0,1.0,1.0,matilda,22.3494,4.6354,12.0,13.0,10,11
g6865.col,100.0,1671.0,0.337576,24.0,41.0,1.0,1.0,matilda,22.3466,4.63345,12.0,13.0,10,11
g6866.col,100.0,1673.0,0.33798,24.0,41.0,1.0,1.0,matilda,22.3494,4.63535,11.0,13.0,10,11
g6867.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3471,4.63439,11.0,13.0,10,11
g6868.col,100.0,1671.0,0.337576,24.0,41.0,1.0,1.0,matilda,22.3465,4.63343,12.0,13.0,10,11
g6869.col,100.0,1674.0,0.338182,24.0,41.0,1.0,1.0,matilda,22.3494,4.63629,11.0,14.0,10,11
g6870.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3393,4.63434,11.0,13.0,10,11
g6871.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3466,4.63434,12.0,14.0,10,11
g6872.col,100.0,1673.0,0.33798,24.0,41.0,1.0,1.0,matilda,22.3488,4.63522,12.0,14.0,10,11
g6873.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3472,4.63425,12.0,14.0,10,11
g6874.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3474,4.63422,12.0,14.0,10,11
g6875.col,100.0,1673.0,0.33798,24.0,41.0,1.0,1.0,matilda,22.3472,4.63518,12.0,13.0,10,11
g6876.col,100.0,1673.0,0.33798,24.0,41.0,1.0,1.0,matilda,22.3472,4.63516,12.0,14.0,10,11
g6877.col,100.0,1671.0,0.337576,24.0,41.0,1.0,1.0,matilda,22.3465,4.63325,12.0,13.0,10,11
g6878.col,100.0,1672.0,0.337778,24.0,41.0,1.0,1.0,matilda,22.3472,4.6342,12.0,14.0,10,11
g6879.col,100.0,2082.0,0.420606,34.0,50.0,1.0,1.0,matilda,31.2358,4.87633,14.0,15.0,12,13
g6880.col,100.0,2081.0,0.420404,34.0,50.0,1.0,1.0,matilda,31.2358,4.87519,14.0,15.0,12,13
g6881.col,100.0,2081.0,0.420404,34.0,50.0,1.0,1.0,matilda,31.2426,4.87519,14.0,17.0,12,13
g6882.col,100.0,2082.0,0.420606,34.0,50.0,1.0,1.0,matilda,31.243,4.87584,14.0,17.0,12,13
g6883.col,100.0,2082.0,0.420606,34.0,50.0,1.0,1.0,matilda,31.2488,4.87582,14.0,17.0,12,13
g6884.col,100.0,2080.0,0.420202,34.0,50.0,1.0,1.0,matilda,31.2173,4.87447,14.0,15.0,12,13
g6885.col,100.0,2082.0,0.420606,34.0,50.0,1.0,1.0,matilda,31.2418,4.87581,13.0,17.0,12,13
g6886.col,100.0,2080.0,0.420202,33.0,50.0,1.0,1.0,matilda,30.8002,4.87446,14.0,15.0,12,13
g6887.col,100.0,2080.0,0.420202,33.0,50.0,1.0,1.0,matilda,30.8014,4.87446,14.0,17.0,12,13
g6888.col,100.0,2080.0,0.420202,34.0,50.0,1.0,1.0,matilda,31.2328,4.87445,14.0,15.0,12,13
g6889.col,100.0,2081.0,0.420404,34.0,50.0,1.0,1.0,matilda,31.2422,4.87512,14.0,17.0,12,13
g6890.col,100.0,2083.0,0.420808,34.0,50.0,1.0,1.0,matilda,31.2492,4.87648,14.0,17.0,12,13
g6891.col,100.0,2081.0,0.420404,33.0,50.0,1.0,1.0,matilda,30.8019,4.87512,14.0,17.0,12,13
g6892.col,100.0,2081.0,0.420404,34.0,50.0,1.0,1.0,matilda,31.2402,4.87511,13.0,17.0,12,13
g6893.col,100.0,2080.0,0.420202,34.0,50.0,1.0,1.0,matilda,31.2419,4.87444,14.0,17.0,12,13
g6894.col,100.0,2080.0,0.420202,34.0,50.0,1.0,1.0,matilda,31.2351,4.87444,14.0,15.0,12,13
g6895.col,100.0,2081.0,0.420404,33.0,50.0,1.0,1.0,matilda,30.8087,4.87511,14.0,17.0,12,13
g6896.col,100.0,2080.0,0.420202,34.0,50.0,1.0,1.0,matilda,31.2343,4.87443,14.0,15.0,12,13
g6897.col,100.0,2081.0,0.420404,33.0,50.0,1.0,1.0,matilda,30.8075,4.8751,15.0,17.0,12,13
g6898.col,100.0,2082.0,0.420606,33.0,50.0,1.0,1.0,matilda,30.8092,4.87577,14.0,17.0,12,13
g6899.col,100.0,2500.0,0.505051,40.0,58.0,1.0,1.0,matilda,37.9279,5.02039,17.0,20.0,15,15
g6900.col,100.0,2501.0,0.505253,40.0,58.0,1.0,1.0,matilda,37.9279,5.02058,17.0,19.0,15,15
g6901.col,100.0,2501.0,0.505253,40.0,58.0,1.0,1.0,matilda,37.9297,5.02055,17.0,20.0,15,15
g6902.col,100.0,2501.0,0.505253,40.0,58.0,1.0,1.0,matilda,37.9449,5.02053,17.0,20.0,14,16
g6903.col,100.0,2502.0,0.505455,40.0,58.0,1.0,1.0,matilda,37.9297,5.02077,17.0,19.0,14,16
g6904.col,100.0,2502.0,0.505455,40.0,58.0,1.0,1.0,matilda,37.9449,5.02072,17.0,19.0,15,15
g6905.col,100.0,2502.0,0.505455,40.0,58.0,1.0,1.0,matilda,37.928,5.02067,17.0,19.0,15,15
g6906.col,100.0,2501.0,0.505253,40.0,58.0,1.0,1.0,matilda,37.928,5.02041,17.0,20.0,15,15
g6907.col,100.0,2502.0,0.505455,40.0,58.0,1.0,1.0,matilda,37.9451,5.02061,17.0,20.0,14,16
g6908.col,100.0,2502.0,0.505455,40.0,58.0,1.0,1.0,matilda,37.9298,5.0206,17.0,20.0,15,15
g6909.col,100.0,2503.0,0.505657,40.0,58.0,1.0,1.0,matilda,37.9466,5.02076,17.0,20.0,15,15
g6910.col,100.0,2499.0,0.504848,40.0,58.0,1.0,1.0,matilda,37.926,5.01979,17.0,19.0,15,15
g6911.col,100.0,2502.0,0.505455,40.0,58.0,1.0,1.0,matilda,37.9322,5.02046,17.0,20.0,15,15
g6912.col,100.0,2500.0,0.505051,40.0,58.0,1.0,1.0,matilda,37.926,5.01996,17.0,19.0,15,15
g6913.col,100.0,2499.0,0.504848,40.0,58.0,1.0,1.0,matilda,37.8875,5.01972,17.0,20.0,15,16
g6914.col,100.0,2500.0,0.505051,40.0,58.0,1.0,1.0,matilda,37.9431,5.01994,17.0,19.0,15,15
g6915.col,100.0,2500.0,0.505051,40.0,58.0,1.0,1.0,matilda,37.9278,5.01993,17.0,19.0,15,15
g6916.col,100.0,2501.0,0.505253,40.0,58.0,1.0,1.0,matilda,37.9278,5.02012,17.0,19.0,15,15
g6917.col,100.0,2500.0,0.505051,40.0,58.0,1.0,1.0,matilda,37.9219,5.01987,17.0,20.0,15,15
g6918.col,100.0,2501.0,0.505253,40.0,58.0,1.0,1.0,matilda,37.9431,5.0201,17.0,19.0,15,15
g6919.col,100.0,2945.0,0.594949,44.0,66.0,1.0,1.0,matilda,42.6993,5.0465,20.0,21.0,18,19
g6920.col,100.0,2944.0,0.594747,44.0,66.0,1.0,1.0,matilda,42.6949,5.04664,20.0,21.0,18,19
g6921.col,100.0,2945.0,0.594949,44.0,66.0,1.0,1.0,matilda,42.7031,5.0464,20.0,21.0,18,18
g6922.col,100.0,2946.0,0.595152,44.0,66.0,1.0,1.0,matilda,42.7068,5.04615,20.0,21.0,18,18
g6923.col,100.0,2944.0,0.594747,44.0,66.0,1.0,1.0,matilda,42.6964,5.04649,21.0,22.0,18,19
g6924.col,100.0,2943.0,0.594545,44.0,66.0,1.0,1.0,matilda,42.6944,5.04599,20.0,21.0,18,19
g6925.col,100.0,2944.0,0.594747,44.0,66.0,1.0,1.0,matilda,42.689,5.04572,20.0,21.0,18,19
g6926.col,100.0,2944.0,0.594747,44.0,66.0,1.0,1.0,matilda,42.7026,5.04567,20.0,21.0,18,19
g6927.col,100.0,2945.0,0.594949,44.0,66.0,1.0,1.0,matilda,42.7063,5.0454,20.0,21.0,18,19
g6928.col,100.0,2945.0,0.594949,44.0,66.0,1.0,1.0,matilda,42.6967,5.04539,20.0,21.0,18,18
g6929.col,100.0,2944.0,0.594747,44.0,66.0,1.0,1.0,matilda,42.6989,5.04545,19.0,21.0,18,19
g6930.col,100.0,2943.0,0.594545,44.0,66.0,1.0,1.0,matilda,42.6946,5.04563,19.0,21.0,18,18
g6931.col,100.0,2944.0,0.594747,44.0,66.0,1.0,1.0,matilda,42.7028,5.04535,20.0,21.0,18,19
g6932.col,100.0,2945.0,0.594949,44.0,66.0,1.0,1.0,matilda,42.7065,5.04506,20.0,21.0,18,18
g6933.col,100.0,2943.0,0.594545,44.0,66.0,1.0,1.0,matilda,42.6886,5.04505,20.0,21.0,18,18
g6934.col,100.0,2942.0,0.594343,44.0,66.0,1.0,1.0,matilda,42.6842,5.04515,20.0,21.0,18,18
g6935.col,100.0,2944.0,0.594747,44.0,66.0,1.0,1.0,matilda,42.6963,5.04465,20.0,21.0,18,19
g6936.col,100.0,2943.0,0.594545,44.0,66.0,1.0,1.0,matilda,42.6926,5.04485,20.0,21.0,18,18
g6937.col,100.0,2943.0,0.594545,44.0,66.0,1.0,1.0,matilda,42.6888,5.04463,19.0,21.0,18,19
g6938.col,100.0,2943.0,0.594545,44.0,66.0,1.0,1.0,matilda,42.7023,5.04459,20.0,21.0,18,18
g6939.col,100.0,3396.0,0.686061,60.0,74.0,1.0,1.0,matilda,57.6787,4.91448,24.0,27.0,22,22
g6940.col,100.0,3394.0,0.685657,59.0,74.0,1.0,1.0,matilda,57.047,4.91398,24.0,26.0,22,22
g6941.col,100.0,3395.0,0.685859,60.0,74.0,1.0,1.0,matilda,57.6623,4.91309,24.0,27.0,22,22
g6942.col,100.0,3398.0,0.686465,60.0,74.0,1.0,1.0,matilda,57.7026,4.91161,24.0,28.0,22,22
g6943.col,100.0,3397.0,0.686263,60.0,74.0,1.0,1.0,matilda,57.7026,4.91203,24.0,28.0,22,22
g6944.col,100.0,3397.0,0.686263,60.0,74.0,1.0,1.0,matilda,57.6791,4.91199,24.0,27.0,22,22
g6945.col,100.0,3397.0,0.686263,60.0,74.0,1.0,1.0,matilda,57.6941,4.91199,25.0,28.0,22,22
g6946.col,100.0,3399.0,0.686667,60.0,74.0,1.0,1.0,matilda,57.7221,4.91109,24.0,28.0,22,22
g6947.col,100.0,3398.0,0.686465,60.0,74.0,1.0,1.0,matilda,57.7133,4.91152,25.0,28.0,22,22
g6948.col,100.0,3399.0,0.686667,60.0,74.0,1.0,1.0,matilda,57.7135,4.91106,25.0,28.0,22,22
g6949.col,100.0,3399.0,0.686667,60.0,74.0,1.0,1.0,matilda,57.7027,4.91106,24.0,28.0,22,22
g6950.col,100.0,3396.0,0.686061,60.0,74.0,1.0,1.0,matilda,57.694,4.91242,25.0,28.0,22,22
g6951.col,100.0,3399.0,0.686667,60.0,74.0,1.0,1.0,matilda,57.7215,4.91105,24.0,28.0,22,22
g6952.col,100.0,3398.0,0.686465,60.0,74.0,1.0,1.0,matilda,57.6942,4.9115,25.0,28.0,22,22
g6953.col,100.0,3398.0,0.686465,60.0,74.0,1.0,1.0,matilda,57.722,4.91149,24.0,28.0,22,22
g6954.col,100.0,3398.0,0.686465,60.0,74.0,1.0,1.0,matilda,57.7027,4.91148,24.0,28.0,22,22
g6955.col,100.0,3397.0,0.686263,60.0,74.0,1.0,1.0,matilda,57.6941,4.91192,25.0,28.0,22,22
g6956.col,100.0,3400.0,0.686869,60.0,74.0,1.0,1.0,matilda,57.7223,4.91057,24.0,28.0,22,22
g6957.col,100.0,3399.0,0.686667,60.0,74.0,1.0,1.0,matilda,57.7031,4.911,24.0,28.0,22,22
